user_email,date,weekday,is_holiday,has_work_event,has_gym_event,item_name,item_priority,item_category,needed_label,packed
demo2@example.com,2025-10-12,6,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-10-12,6,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-12,6,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-12,6,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-13,0,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Charger,medium,work,1,0
demo2@example.com,2025-10-13,0,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Lunch Box,medium,home,1,0
demo2@example.com,2025-10-13,0,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-13,0,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-13,0,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-13,0,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-13,0,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-14,1,0,1,0,ID Card,high,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Lunch Box,medium,home,1,1
demo2@example.com,2025-10-14,1,0,1,0,Water Bottle,medium,personal,1,0
demo2@example.com,2025-10-14,1,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-10-14,1,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-14,1,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-14,1,0,1,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-15,2,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Lunch Box,medium,home,1,0
demo2@example.com,2025-10-15,2,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-15,2,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-15,2,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-15,2,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-15,2,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-16,3,0,1,0,ID Card,high,work,1,0
demo2@example.com,2025-10-16,3,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Lunch Box,medium,home,1,1
demo2@example.com,2025-10-16,3,0,1,0,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-16,3,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-10-16,3,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-16,3,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-16,3,0,1,0,Umbrella,medium,personal,1,1
demo2@example.com,2025-10-17,4,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-17,4,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-17,4,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-17,4,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-17,4,0,1,1,Gym Towel,low,gym,1,0
demo2@example.com,2025-10-17,4,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-18,5,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-18,5,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-10-18,5,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-10-18,5,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-18,5,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-18,5,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-19,6,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-19,6,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-10-19,6,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-10-19,6,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-19,6,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-19,6,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-20,0,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Charger,medium,work,1,0
demo2@example.com,2025-10-20,0,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Lunch Box,medium,home,1,1
demo2@example.com,2025-10-20,0,0,1,1,Water Bottle,medium,personal,1,0
demo2@example.com,2025-10-20,0,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-20,0,0,1,1,Gym Shoes,medium,gym,1,0
demo2@example.com,2025-10-20,0,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-20,0,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-21,1,0,1,0,ID Card,high,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Lunch Box,medium,home,1,0
demo2@example.com,2025-10-21,1,0,1,0,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-21,1,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-10-21,1,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-21,1,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-21,1,0,1,0,Umbrella,medium,personal,1,1
demo2@example.com,2025-10-22,2,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Lunch Box,medium,home,1,0
demo2@example.com,2025-10-22,2,0,1,1,Water Bottle,medium,personal,1,0
demo2@example.com,2025-10-22,2,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-22,2,0,1,1,Gym Shoes,medium,gym,1,0
demo2@example.com,2025-10-22,2,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-22,2,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-23,3,0,1,0,ID Card,high,work,1,0
demo2@example.com,2025-10-23,3,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Lunch Box,medium,home,1,1
demo2@example.com,2025-10-23,3,0,1,0,Water Bottle,medium,personal,1,0
demo2@example.com,2025-10-23,3,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-10-23,3,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-23,3,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-23,3,0,1,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-24,4,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-24,4,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-24,4,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-24,4,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-24,4,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-24,4,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-25,5,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-25,5,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-10-25,5,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-10-25,5,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-25,5,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-25,5,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-26,6,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-26,6,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-10-26,6,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-10-26,6,1,0,0,Headphones,low,work,0,1
demo2@example.com,2025-10-26,6,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-26,6,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-26,6,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-27,0,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Lunch Box,medium,home,1,0
demo2@example.com,2025-10-27,0,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-27,0,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-27,0,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-27,0,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-27,0,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-28,1,0,1,0,ID Card,high,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Lunch Box,medium,home,1,1
demo2@example.com,2025-10-28,1,0,1,0,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-28,1,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-10-28,1,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-28,1,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-28,1,0,1,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-29,2,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Lunch Box,medium,home,1,0
demo2@example.com,2025-10-29,2,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-29,2,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-29,2,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-29,2,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-29,2,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-30,3,0,1,0,ID Card,high,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Lunch Box,medium,home,1,1
demo2@example.com,2025-10-30,3,0,1,0,Water Bottle,medium,personal,1,0
demo2@example.com,2025-10-30,3,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-10-30,3,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-10-30,3,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-10-30,3,0,1,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-10-31,4,0,1,1,ID Card,high,work,1,0
demo2@example.com,2025-10-31,4,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Lunch Box,medium,home,0,0
demo2@example.com,2025-10-31,4,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-10-31,4,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-10-31,4,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-10-31,4,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-10-31,4,0,1,1,Umbrella,medium,personal,1,1
demo2@example.com,2025-11-01,5,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-11-01,5,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-11-01,5,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-11-01,5,1,0,0,Headphones,low,work,0,1
demo2@example.com,2025-11-01,5,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-11-01,5,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-11-01,5,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-02,6,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-11-02,6,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-11-02,6,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-11-02,6,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-11-02,6,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-11-02,6,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-03,0,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Lunch Box,medium,home,1,1
demo2@example.com,2025-11-03,0,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-11-03,0,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Headphones,low,work,1,1
demo2@example.com,2025-11-03,0,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-11-03,0,0,1,1,Gym Towel,low,gym,1,0
demo2@example.com,2025-11-03,0,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-04,1,0,1,0,ID Card,high,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Charger,medium,work,1,0
demo2@example.com,2025-11-04,1,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Lunch Box,medium,home,1,0
demo2@example.com,2025-11-04,1,0,1,0,Water Bottle,medium,personal,1,0
demo2@example.com,2025-11-04,1,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-11-04,1,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-11-04,1,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-11-04,1,0,1,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-05,2,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Laptop,high,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Charger,medium,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Lunch Box,medium,home,1,1
demo2@example.com,2025-11-05,2,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-11-05,2,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-11-05,2,0,1,1,Headphones,low,work,1,0
demo2@example.com,2025-11-05,2,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-11-05,2,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-11-05,2,0,1,1,Umbrella,medium,personal,1,1
demo2@example.com,2025-11-06,3,0,1,0,ID Card,high,work,1,0
demo2@example.com,2025-11-06,3,0,1,0,Access Card,high,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Laptop,high,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Charger,medium,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Power Bank,medium,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Lunch Box,medium,home,1,1
demo2@example.com,2025-11-06,3,0,1,0,Water Bottle,medium,personal,1,1
demo2@example.com,2025-11-06,3,0,1,0,Notebook,medium,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Pen,low,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Headphones,low,work,1,1
demo2@example.com,2025-11-06,3,0,1,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-11-06,3,0,1,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-11-06,3,0,1,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-07,4,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-11-07,4,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-11-07,4,0,1,1,Laptop,high,work,1,0
demo2@example.com,2025-11-07,4,0,1,1,Charger,medium,work,1,0
demo2@example.com,2025-11-07,4,0,1,1,Power Bank,medium,work,1,1
demo2@example.com,2025-11-07,4,0,1,1,Lunch Box,medium,home,0,0
demo2@example.com,2025-11-07,4,0,1,1,Water Bottle,medium,personal,1,1
demo2@example.com,2025-11-07,4,0,1,1,Notebook,medium,work,1,1
demo2@example.com,2025-11-07,4,0,1,1,Pen,low,work,1,1
demo2@example.com,2025-11-07,4,0,1,1,Headphones,low,work,1,0
demo2@example.com,2025-11-07,4,0,1,1,Gym Shoes,medium,gym,1,1
demo2@example.com,2025-11-07,4,0,1,1,Gym Towel,low,gym,1,1
demo2@example.com,2025-11-07,4,0,1,1,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-08,5,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-11-08,5,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-11-08,5,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-11-08,5,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-11-08,5,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-11-08,5,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-09,6,1,0,0,ID Card,high,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Access Card,high,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Laptop,high,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Charger,medium,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Power Bank,medium,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Lunch Box,medium,home,0,0
demo2@example.com,2025-11-09,6,1,0,0,Water Bottle,medium,personal,0,0
demo2@example.com,2025-11-09,6,1,0,0,Notebook,medium,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Pen,low,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Headphones,low,work,0,0
demo2@example.com,2025-11-09,6,1,0,0,Gym Shoes,medium,gym,0,0
demo2@example.com,2025-11-09,6,1,0,0,Gym Towel,low,gym,0,0
demo2@example.com,2025-11-09,6,1,0,0,Umbrella,medium,personal,0,0
demo2@example.com,2025-11-10,0,0,1,1,ID Card,high,work,1,1
demo2@example.com,2025-11-10,0,0,1,1,Access Card,high,work,1,1
demo2@example.com,2025-11-10,0,0,1,1,Laptop,high,work,1,1
